party_key,encounter_key,battle_format,party_size,level_floor,level_cap,shared_party_policy,sharing_reason,ai_profile_key,trainer_item_keys,gimmick_key,runtime_status,notes
PARTY_KANTO_BOSS_GYM_01,ENC_KANTO_BOSS_GYM_01,SINGLE,6,78,80,UNIQUE_BOSS,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,EXISTING_ROM_VERIFIED,"TASK06 unique six-member design; source_size=6; fixed Lv78-80; win path A=キョジオーン(先発・削り) -> プテラ(切り札); win path B=プテラ(切り札) as counterweight; known-state-only AI=AI_FULL_SMART; gimmick=NONE; ability/nature/EV are catalog design, while species/form/level/item/moves/IV use current party fields"
PARTY_TOHOKU_REF_1052,ENC_TOHOKU_REF_1052,SINGLE,6,98,100,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,"[""ITEM_KEY_FULL_RESTORE"", ""ITEM_KEY_FULL_RESTORE""]",GIMMICK_TERASTAL_REQUEST,NEEDS_FINAL_CODEX_INTEGRATION,TOHOKU_POSTGAME encounter-specific six-role design; primary=TERASTAL; normal six-member fail-closed branch required; FIXED_HIGH_PRESSURE_STORY_BAND TOHOKU_POSTGAME / L98-100; lead/coreを帯の上半分、aceをL100へ置き、主要member間のlevel差は最大1。player-level scaling禁止。
PARTY_TOHOKU_REF_1053,ENC_TOHOKU_REF_1053,SINGLE,6,98,100,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,"[""ITEM_KEY_FULL_RESTORE"", ""ITEM_KEY_FULL_RESTORE""]",NONE_CURRENT_ABI,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,TOHOKU_POSTGAME encounter-specific normal-runtime party; target_size=6; identity=IDENTITY_TOHOKU_T739_JP_MIXED; fixed band L98-100; no player-level scaling; source physical ownership preserved.
PARTY_TOHOKU_REF_1054,ENC_TOHOKU_REF_1054,SINGLE,6,98,100,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,"[""ITEM_KEY_FULL_RESTORE"", ""ITEM_KEY_FULL_RESTORE""]",NONE_CURRENT_ABI,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,TOHOKU_POSTGAME encounter-specific normal-runtime party; target_size=6; identity=IDENTITY_TOHOKU_T739_JP_MIXED; fixed band L98-100; no player-level scaling; source physical ownership preserved.
PARTY_TOHOKU_REF_1055,ENC_TOHOKU_REF_1055,SINGLE,5,57,61,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L57-61; no player-level scaling. Sequence=slot1:フォリキー/終盤の積みアタッカー → slot2:フーディン/高速特殊 → slot3:メタグロス/メガシンカの物理エース → slot4:コーシャン/特殊受け兼ブレイカー → slot5:ルンパッパ/補完枠・ミクリ側の支援兼火力. Two-route counterplay=主警戒=積み展開。対抗路①挑発・能力解除・強制交代で積みを止める、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_1055では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T074_JP_BLACKBELTとphysical_map_key=VEGA_PHYSICAL_01_037を維持；party_key=PARTY_TOHOKU_REF_1055はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1056,ENC_TOHOKU_REF_1056,SINGLE,3,100,100,PRESERVE_EXISTING_RECORD,protected current ROM record; not serialized by V5,AI_FULL_SMART,"[""ITEM_KEY_HYPER_POTION""]",NONE_CURRENT_ABI,NO_RECORD_OR_PARTY_WRITE,"Protected identity; exact source party size/level band retained. Member rows are read-only baseline representation; final serializer must skip PARTY_TOHOKU_REF_1056. Exact immutable Vega baseline level envelope is L100-100; where V5 summary band differs, physical baseline wins and remains unresolved/no-write."
PARTY_TOHOKU_REF_1057,ENC_TOHOKU_REF_1057,SINGLE,5,69,73,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,TOHOKU_LEAGUE_APPROACH encounter-specific normal-runtime party; target_size=5; identity=IDENTITY_TOHOKU_T741_JP_VETERAN; fixed band L69-73; no player-level scaling; source physical ownership preserved.
PARTY_TOHOKU_REF_1058,ENC_TOHOKU_REF_1058,SINGLE,6,65,69,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,TOHOKU_LEAGUE_APPROACH encounter-specific normal-runtime party; target_size=6; identity=IDENTITY_TOHOKU_T742_JP_ACE; fixed band L65-69; no player-level scaling; source physical ownership preserved.
PARTY_TOHOKU_REF_1059,ENC_TOHOKU_REF_1059,SINGLE,5,68,72,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,TOHOKU_LEAGUE_APPROACH encounter-specific normal-runtime party; target_size=5; identity=IDENTITY_TOHOKU_T742_JP_ACE; fixed band L68-72; no player-level scaling; source physical ownership preserved.
PARTY_TOHOKU_REF_1060,ENC_TOHOKU_REF_1060,SINGLE,5,61,65,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L61-65; no player-level scaling. Sequence=slot1:メタグロス/切り札 → slot2:ロトム/対面操作 → slot3:ウルガモス/積み特殊 → slot4:ガブリアス/物理 → slot5:ハンタマ/補完枠・ゴーストZ担当. Two-route counterplay=主警戒=状態異常+積み展開+交代操作。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_1060では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T075_JP_VETERANとphysical_map_key=VEGA_PHYSICAL_01_037を維持；party_key=PARTY_TOHOKU_REF_1060はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1061,ENC_TOHOKU_REF_1061,SINGLE,5,58,62,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L58-62; no player-level scaling. Sequence=slot1:フーディン/高速特殊 → slot2:ピカチュウ/強化個体の高速先制枠 → slot3:ストライク/行動保証付き物理アタッカー → slot4:フォリキー/終盤の積みアタッカー → slot5:キョジオーン/補完枠・先発・削り. Two-route counterplay=主警戒=積み展開+交代操作+先制技。対抗路①挑発・能力解除・強制交代で積みを止める、②一貫する中火力技で読み負けの損失を抑える。ENC_TOHOKU_REF_1061では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T076_JP_HIKERとphysical_map_key=VEGA_PHYSICAL_01_037を維持；party_key=PARTY_TOHOKU_REF_1061はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1062,ENC_TOHOKU_REF_1062,SINGLE,5,57,61,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L57-61; no player-level scaling. Sequence=slot1:コーシャン/特殊受け兼ブレイカー → slot2:フォリキー/終盤の積みアタッカー → slot3:フーディン/高速特殊 → slot4:ストライク/行動保証付き物理アタッカー → slot5:ジバコイル/補完枠・地面対策. Two-route counterplay=主警戒=積み展開+交代操作。対抗路①挑発・能力解除・強制交代で積みを止める、②一貫する中火力技で読み負けの損失を抑える。ENC_TOHOKU_REF_1062では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T077_JP_BREEDERとphysical_map_key=VEGA_PHYSICAL_01_037を維持；party_key=PARTY_TOHOKU_REF_1062はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1063,ENC_TOHOKU_REF_1063,DOUBLE,6,58,62,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L58-62; no player-level scaling. Sequence=slot1:ギャラドス/積み → slot2:ウインディ/威嚇 → slot3:ミロカロス/ミクリ側エース → slot4:イエッサン/支援 → slot5:ブリムオン/低速特殊 → slot6:ワタシラガ/補完枠・先発支援・速度低下. Two-route counterplay=主警戒=速度操作+積み展開+回復耐久。対抗路①先制技・耐久pivotで速度差を一度受ける、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_1063では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T078_JP_MIXEDとphysical_map_key=VEGA_PHYSICAL_01_037を維持；party_key=PARTY_TOHOKU_REF_1063はUNIQUE_INSTANCEで共有party化禁止；pair_or_partner_key=PAIR_ENC_TOHOKU_REF_1063のownershipと発火順を変更しない；target_party_size=6でtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Dedicated DOUBLE plan=先発ギャラドス+ウインディで明示済みの速度操作を先に置く。範囲技は味方無効・Protect・耐性のいずれかを同時に成立させる。Protect/Wide Guardの対象選択と失敗時fallbackをAI testする。味方巻込み、対象選択、片方撃破後の再選択を検証し、後続ブリムオンは残局処理へ限定する。二体を独立したSINGLEエースとして並べない。対象=ENC_TOHOKU_REF_1063 / VEGA_PHYSICAL_01_037。高難度DOUBLEはギャラドス＋ウインディを独立SINGLE二体として扱わず、speed control/field設定役と即時圧力役へ分担。範囲技・Protect・ally-safe target・片側faint後のreplacement順を固定し、集中攻撃先と守る読みの両方にcounterplayを残す。 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1064,ENC_TOHOKU_REF_1064,SINGLE,5,59,63,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L59-63; no player-level scaling. Sequence=slot1:ウルガモス/積み特殊 → slot2:ロトム/対面操作 → slot3:ガブリアス/物理 → slot4:メタグロス/切り札 → slot5:メタゲラス/補完枠・耐久物理ブレイカー. Two-route counterplay=主警戒=状態異常+積み展開+交代操作。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_1064では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T079_JP_VETERANとphysical_map_key=VEGA_PHYSICAL_01_061を維持；party_key=PARTY_TOHOKU_REF_1064はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1065,ENC_TOHOKU_REF_1065,SINGLE,5,23,27,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,TASK01 target applied: FIXED_HIGH_PRESSURE_STORY_BAND TOHOKU_BADGE2_TO_3 / L23-27; lead/coreを帯の上半分、aceをL27へ置き、主要member間のlevel差は最大2。player-level scaling禁止。 Identity: identity_key=IDENTITY_TOHOKU_T008_JP_BIRDとphysical_map_key=VEGA_PHYSICAL_03_042を維持；party_key=PARTY_TOHOKU_REF_1065はUNIQUE_INSTANCEで共有party化禁止；同一人物の前段で示した核心speciesまたは戦術役割を最低2枠継承し、全交換を禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member  Runtime=READY_TO_SERIALIZE; DESIGN_COMPLETE_NOT_ROM_APPLIED
PARTY_TOHOKU_REF_1066,ENC_TOHOKU_REF_1066,SINGLE,5,23,27,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,READY_TO_SERIALIZE,TASK01 target applied: FIXED_HIGH_PRESSURE_STORY_BAND TOHOKU_BADGE2_TO_3 / L23-27; lead/coreを帯の上半分、aceをL27へ置き、主要member間のlevel差は最大2。player-level scaling禁止。 Identity: identity_key=IDENTITY_TOHOKU_T008_JP_BIRDとphysical_map_key=VEGA_PHYSICAL_03_042を維持；party_key=PARTY_TOHOKU_REF_1066はUNIQUE_INSTANCEで共有party化禁止；同一人物の前段で示した核心speciesまたは戦術役割を最低2枠継承し、全交換を禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member  Runtime=READY_TO_SERIALIZE; DESIGN_COMPLETE_NOT_ROM_APPLIED
PARTY_TOHOKU_REF_1067,ENC_TOHOKU_REF_1067,SINGLE,5,61,65,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L61-65; no player-level scaling. Sequence=slot1:ボルトック/雨非依存の特殊崩し → slot2:サーフゴー/テラ切り札 → slot3:ドドゲザン/終盤温存 → slot4:デカヌチャン/妨害 → slot5:ウインディ/補完枠・威嚇. Two-route counterplay=主警戒=速度操作+状態異常+積み展開。対抗路①先制技・耐久pivotで速度差を一度受ける、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_1067では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T080_JP_ACEとphysical_map_key=VEGA_PHYSICAL_01_061を維持；party_key=PARTY_TOHOKU_REF_1067はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1068,ENC_TOHOKU_REF_1068,SINGLE,5,61,65,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L61-65; no player-level scaling. Sequence=slot1:イルカマン/切り札 → slot2:ドオー/水受け → slot3:バンギラス/砂と重火力 → slot4:ルチャブル/高速物理 → slot5:タイカイデン/補完枠・速度. Two-route counterplay=主警戒=状態異常+積み展開+天候。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_1068では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T081_JP_RANGERとphysical_map_key=VEGA_PHYSICAL_01_061を維持；party_key=PARTY_TOHOKU_REF_1068はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1069,ENC_TOHOKU_REF_1069,SINGLE,5,59,63,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L59-63; no player-level scaling. Sequence=slot1:ユキノオー/雪と壁の先発 → slot2:ウルガモス/積み特殊 → slot3:メタゲラス/耐久物理ブレイカー → slot4:ロトム/対面操作 → slot5:カイリュー/補完枠・切り札. Two-route counterplay=主警戒=状態異常+積み展開+天候。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_1069では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T082_JP_VETERANとphysical_map_key=VEGA_PHYSICAL_01_061を維持；party_key=PARTY_TOHOKU_REF_1069はUNIQUE_INSTANCEで共有party化禁止；target_party_size=5で先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1070,ENC_TOHOKU_REF_1070,DOUBLE,6,61,65,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L61-65; no player-level scaling. Sequence=slot1:ウインディ/威嚇 → slot2:クエスパトラ/特殊 → slot3:イエッサン/支援 → slot4:ブリムオン/低速切り札 → slot5:ゴリランダー/フィールド → slot6:サーフゴー/補完枠・テラ切り札. Two-route counterplay=主警戒=速度操作+交代操作+先制技。対抗路①先制技・耐久pivotで速度差を一度受ける、②一貫する中火力技で読み負けの損失を抑える。ENC_TOHOKU_REF_1070では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T083_JP_ACEとphysical_map_key=VEGA_PHYSICAL_01_061を維持；party_key=PARTY_TOHOKU_REF_1070はUNIQUE_INSTANCEで共有party化禁止；pair_or_partner_key=PAIR_ENC_TOHOKU_REF_1070のownershipと発火順を変更しない；target_party_size=6でtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Dedicated DOUBLE plan=先発ウインディ+クエスパトラで明示済みの速度操作を先に置く。範囲技は味方無効・Protect・耐性のいずれかを同時に成立させる。Protect/Wide Guardの対象選択と失敗時fallbackをAI testする。味方巻込み、対象選択、片方撃破後の再選択を検証し、後続ゴリランダーは残局処理へ限定する。二体を独立したSINGLEエースとして並べない。対象=ENC_TOHOKU_REF_1070 / VEGA_PHYSICAL_01_061。高難度DOUBLEはウインディ＋クエスパトラを独立SINGLE二体として扱わず、speed control/field設定役と即時圧力役へ分担。範囲技・Protect・ally-safe target・片側faint後のreplacement順を固定し、集中攻撃先と守る読みの両方にcounterplayを残す。 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
PARTY_TOHOKU_REF_1071,ENC_TOHOKU_REF_1071,DOUBLE,6,61,65,UNIQUE_INSTANCE,NONE,AI_FULL_SMART,[],NONE_CURRENT_ABI,DESIGN_READY_STANDARD_RUNTIME,Fixed L61-65; no player-level scaling. Sequence=slot1:ウインディ/威嚇 → slot2:クエスパトラ/特殊 → slot3:イエッサン/支援 → slot4:ブリムオン/低速切り札 → slot5:サーフゴー/テラ切り札 → slot6:ゴリランダー/補完枠・フィールド. Two-route counterplay=主警戒=速度操作+積み展開+先制技。対抗路①先制技・耐久pivotで速度差を一度受ける、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_1071では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。通常戦でも短期tempo routeと耐久pivot/status routeの少なくとも二経路を残す。 Identity=identity_key=IDENTITY_TOHOKU_T084_JP_ACEとphysical_map_key=VEGA_PHYSICAL_01_061を維持；party_key=PARTY_TOHOKU_REF_1071はUNIQUE_INSTANCEで共有party化禁止；pair_or_partner_key=PAIR_ENC_TOHOKU_REF_1071のownershipと発火順を変更しない；target_party_size=6でtempo/control lead・物理breaker・特殊breaker・耐久pivot・speed control/priority・cleaner/aceの6機能から最低5機能を要求し、source member 5体から6体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない；AI=AI_FULL_SMARTは既知のbattle stateだけを使い、playerの未公開技・道具・switch選択を読まない；primary gimmick=NONE。unlock前special itemは合法normal role itemまたはITEM_KEY_NONEへ置換 Dedicated DOUBLE plan=先発ウインディ+クエスパトラで明示済みの速度操作を先に置く。範囲技は味方無効・Protect・耐性のいずれかを同時に成立させる。Protect/Wide Guardの対象選択と失敗時fallbackをAI testする。味方巻込み、対象選択、片方撃破後の再選択を検証し、後続サーフゴーは残局処理へ限定する。二体を独立したSINGLEエースとして並べない。対象=ENC_TOHOKU_REF_1071 / VEGA_PHYSICAL_01_061。高難度DOUBLEはウインディ＋クエスパトラを独立SINGLE二体として扱わず、speed control/field設定役と即時圧力役へ分担。範囲技・Protect・ally-safe target・片側faint後のreplacement順を固定し、集中攻撃先と守る読みの両方にcounterplayを残す。 Unsupported ability/nature/EV fields use the documented current-ABI fallback.
