encounter_key,gimmick_type,user_party_slot,required_item_key,unlock_expression,ai_activation_policy,runtime_feature_required,runtime_status,fallback_behavior,activation_test,design_reason
ENC_TOHOKU_REF_0954,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0955,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0956,MEGA,3,ITEM_KEY_ALTARIANITE,VEGA_HALL_OF_FAME && RUNTIME_MEGA_TRAINER_READY,Once only; activate when the designated user enters its readable ace window or trainer has at most two usable members; never read hidden player move/switch/item data.,FEATURE_TRAINER_MEGA_ONCE|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, species-stone pair, serializer, or activation state is unavailable, use the same normal-form six-member branch with a legal role item and NONE; never expose an inert Mega stone.","Verify species-stone pair, slot 3, once-only activation, normal-form fallback, and cleanup on switch/faint/battle end/loss/save-reload.",Identity-linked capstone selected by Task01; registered stone ITEM_KEY_ALTARIANITE on slot 3. Telegraph and multiple counterplay routes are preserved: 主警戒=積み展開+交代操作+回復耐久。対抗路①挑発・能力解除・強制交代で積みを止める、②一貫する中火力技で読み負けの損失を抑える。ENC_TOHOKU_REF_0956では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。Mega使用者を事前提示し、発動前の集中攻撃、耐性交代、speed controlの三経路を残す。
ENC_TOHOKU_REF_0957,MEGA,3,ITEM_KEY_ALTARIANITE,VEGA_HALL_OF_FAME && RUNTIME_MEGA_TRAINER_READY,Once only; activate when the designated user enters its readable ace window or trainer has at most two usable members; never read hidden player move/switch/item data.,FEATURE_TRAINER_MEGA_ONCE|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, species-stone pair, serializer, or activation state is unavailable, use the same normal-form six-member branch with a legal role item and NONE; never expose an inert Mega stone.","Verify species-stone pair, slot 3, once-only activation, normal-form fallback, and cleanup on switch/faint/battle end/loss/save-reload.",Identity-linked capstone selected by Task01; registered stone ITEM_KEY_ALTARIANITE on slot 3. Telegraph and multiple counterplay routes are preserved: 主警戒=積み展開+交代操作+回復耐久。対抗路①挑発・能力解除・強制交代で積みを止める、②一貫する中火力技で読み負けの損失を抑える。ENC_TOHOKU_REF_0957では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。Mega使用者を事前提示し、発動前の集中攻撃、耐性交代、speed controlの三経路を残す。
ENC_TOHOKU_REF_0958,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0959,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0960,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0961,TERASTAL,5,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,Once only; activate WATER on slot 5 after its role is visible and only when MOVE_KEY_JETPUNCH pressure or a documented defensive turn benefits; no surprise-immunity-only activation and no hidden-choice read.,FEATURE_TRAINER_TERASTAL_CONTEXT|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, type override, STAB/UI, or cleanup support is unavailable, retain original typing and normal STAB; no type override state is allocated.","Verify explicit WATER type, MOVE_KEY_JETPUNCH STAB, defensive type chart/UI/AI, one activation, and cleanup on switch/faint/battle end/loss/save-reload.","Identity-linked capstone selected by Task01; explicit tera type WATER, telegraphed by MOVE_KEY_JETPUNCH, user slot 5. Telegraph and multiple counterplay routes are preserved: 主警戒=状態異常+積み展開+交代操作。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_0961では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。"
ENC_TOHOKU_REF_0962,TERASTAL,5,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,Once only; activate FLYING on slot 5 after its role is visible and only when MOVE_KEY_ACROBATICS pressure or a documented defensive turn benefits; no surprise-immunity-only activation and no hidden-choice read.,FEATURE_TRAINER_TERASTAL_CONTEXT|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, type override, STAB/UI, or cleanup support is unavailable, retain original typing and normal STAB; no type override state is allocated.","Verify explicit FLYING type, MOVE_KEY_ACROBATICS STAB, defensive type chart/UI/AI, one activation, and cleanup on switch/faint/battle end/loss/save-reload.","Identity-linked capstone selected by Task01; explicit tera type FLYING, telegraphed by MOVE_KEY_ACROBATICS, user slot 5. Telegraph and multiple counterplay routes are preserved: 主警戒=状態異常+積み展開+回復耐久。対抗路①状態耐性・回復・身代わりのいずれかを用意する、②積みターンへ先制圧力を合わせて交換を迫る。ENC_TOHOKU_REF_0962では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。"
ENC_TOHOKU_REF_0963,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0964,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0965,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0966,DYNAMAX,6,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_DYNAMAX_TRAINER_READY,"Only slot 6 may enter the dedicated context for exactly three active turns at a readable endgame window; legal targeting only, no hidden-information read.",FEATURE_TRAINER_DYNAMAX_CONTEXT,NEEDS_FINAL_CODEX_INTEGRATION,"If dedicated context or runtime gate is unavailable, do not alter HP or moves; continue the same six-member battle in normal form.","Activate only slot 6; preserve HP ratio; convert moves/targets legally; expire after exactly three active turns; restore all state on switch/forced switch/faint, battle end, loss, and save/reload.","TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. Rare postgame three-turn pressure window on slot 6; Protect, switching, resist pivots, and speed control remain counterplay."
ENC_TOHOKU_REF_0967,Z_MOVE,5,ITEM_KEY_GROUNDIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,"Only slot 5 may use one Z-Move from MOVE_KEY_EARTHQUAKE; choose a visible legal target/window, avoid known immunity or Protect waste, and never read hidden player choices.",FEATURE_TRAINER_Z_MOVE_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, execute MOVE_KEY_EARTHQUAKE as the ordinary base move with an evidence-backed normal role item; do not consume or expose a crystal and keep the same six-member party.","Validate ITEM_KEY_GROUNDIUM_Z against MOVE_KEY_EARTHQUAKE; exactly one use; reject mismatch; verify immunity/Protect handling and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. One-use Z route on slot 5 converts an already telegraphed damaging move; normal base-move route remains viable.
ENC_TOHOKU_REF_0968,Z_MOVE,6,ITEM_KEY_WATERIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,"Only slot 6 may use one Z-Move from MOVE_KEY_HYDROPUMP; choose a visible legal target/window, avoid known immunity or Protect waste, and never read hidden player choices.",FEATURE_TRAINER_Z_MOVE_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, execute MOVE_KEY_HYDROPUMP as the ordinary base move with an evidence-backed normal role item; do not consume or expose a crystal and keep the same six-member party.","Validate ITEM_KEY_WATERIUM_Z against MOVE_KEY_HYDROPUMP; exactly one use; reject mismatch; verify immunity/Protect handling and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. One-use Z route on slot 6 converts an already telegraphed damaging move; normal base-move route remains viable.
ENC_TOHOKU_REF_0969,TERASTAL,6,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,"Only slot 6 may Terastallize once to TYPE_GHOST, at a readable STAB/defensive window; evaluate only revealed battle state and do not create a surprise-immunity-only checkmate.",FEATURE_TRAINER_TERASTAL_CONTEXT,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, retain original typing/STAB and normal item on slot 6; run the same six-member party without a type override.","Apply explicit TYPE_GHOST to slot 6; verify defensive typing, STAB, UI, AI calculation, one-use limit, and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. Explicit TYPE_GHOST reinforces a visible existing move/identity on slot 6; original-type route remains a complete fallback.
ENC_TOHOKU_REF_0970,TERASTAL,6,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,"Only slot 6 may Terastallize once to TYPE_FLYING, at a readable STAB/defensive window; evaluate only revealed battle state and do not create a surprise-immunity-only checkmate.",FEATURE_TRAINER_TERASTAL_CONTEXT,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, retain original typing/STAB and normal item on slot 6; run the same six-member party without a type override.","Apply explicit TYPE_FLYING to slot 6; verify defensive typing, STAB, UI, AI calculation, one-use limit, and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_STORY_GATE_MIXED. Explicit TYPE_FLYING reinforces a visible existing move/identity on slot 6; original-type route remains a complete fallback.
ENC_TOHOKU_REF_0971,Z_MOVE,6,ITEM_KEY_GHOSTIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,"Only slot 6 may use one Z-Move from MOVE_KEY_SHADOWBALL; choose a visible legal target/window, avoid known immunity or Protect waste, and never read hidden player choices.",FEATURE_TRAINER_Z_MOVE_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, execute MOVE_KEY_SHADOWBALL as the ordinary base move with an evidence-backed normal role item; do not consume or expose a crystal and keep the same six-member party.","Validate ITEM_KEY_GHOSTIUM_Z against MOVE_KEY_SHADOWBALL; exactly one use; reject mismatch; verify immunity/Protect handling and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. One-use Z route on slot 6 converts an already telegraphed damaging move; normal base-move route remains viable.
ENC_TOHOKU_REF_0972,Z_MOVE,5,ITEM_KEY_PSYCHIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,"Only slot 5 may use one Z-Move from MOVE_KEY_PSYSHOCK; choose a visible legal target/window, avoid known immunity or Protect waste, and never read hidden player choices.",FEATURE_TRAINER_Z_MOVE_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, execute MOVE_KEY_PSYSHOCK as the ordinary base move with an evidence-backed normal role item; do not consume or expose a crystal and keep the same six-member party.","Validate ITEM_KEY_PSYCHIUM_Z against MOVE_KEY_PSYSHOCK; exactly one use; reject mismatch; verify immunity/Protect handling and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. One-use Z route on slot 5 converts an already telegraphed damaging move; normal base-move route remains viable.
ENC_TOHOKU_REF_0973,TERASTAL,1,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,Once only; activate WATER on slot 1 after its role is visible and only when MOVE_KEY_JETPUNCH pressure or a documented defensive turn benefits; no surprise-immunity-only activation and no hidden-choice read.,FEATURE_TRAINER_TERASTAL_CONTEXT|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, type override, STAB/UI, or cleanup support is unavailable, retain original typing and normal STAB; no type override state is allocated.","Verify explicit WATER type, MOVE_KEY_JETPUNCH STAB, defensive type chart/UI/AI, one activation, and cleanup on switch/faint/battle end/loss/save-reload.","Identity-linked capstone selected by Task01; explicit tera type WATER, telegraphed by MOVE_KEY_JETPUNCH, user slot 1. Telegraph and multiple counterplay routes are preserved: 主警戒=積み展開+交代操作+先制技。対抗路①挑発・能力解除・強制交代で積みを止める、②一貫する中火力技で読み負けの損失を抑える。ENC_TOHOKU_REF_0973では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。"
ENC_TOHOKU_REF_0974,TERASTAL,1,ITEM_KEY_NONE,KANTO_LEAGUE_CLEAR && RUNTIME_TERASTAL_TRAINER_READY,Once only; activate WATER on slot 1 after its role is visible and only when MOVE_KEY_JETPUNCH pressure or a documented defensive turn benefits; no surprise-immunity-only activation and no hidden-choice read.,FEATURE_TRAINER_TERASTAL_CONTEXT|FEATURE_REMATCH_CAPSTONE_BRANCH_GATE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock, type override, STAB/UI, or cleanup support is unavailable, retain original typing and normal STAB; no type override state is allocated.","Verify explicit WATER type, MOVE_KEY_JETPUNCH STAB, defensive type chart/UI/AI, one activation, and cleanup on switch/faint/battle end/loss/save-reload.","Identity-linked capstone selected by Task01; explicit tera type WATER, telegraphed by MOVE_KEY_JETPUNCH, user slot 1. Telegraph and multiple counterplay routes are preserved: 主警戒=速度操作+状態異常+積み展開。対抗路①先制技・耐久pivotで速度差を一度受ける、②状態技を撃つターンに高火力または挑発を通す。ENC_TOHOKU_REF_0974では単一species・単一type・完全な先読みAIだけを必須解にしない。高難度でも対抗路①先発への即時tempo、②耐久pivot＋status/除去、③speed controlまたはpriorityのうち最低二つを有効にし、完全有利な単一species/typeや隠し情報だけを必須解にしない。tera候補typeを予告し、neutral bulk、複数type打点、setup前pressureの三経路を残す。"
ENC_TOHOKU_REF_0975,Z_MOVE,1,ITEM_KEY_PIKANIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,"Only slot 1 may use one Z-Move from MOVE_KEY_VOLTTACKLE; choose a visible legal target/window, avoid known immunity or Protect waste, and never read hidden player choices.",FEATURE_TRAINER_Z_MOVE_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, execute MOVE_KEY_VOLTTACKLE as the ordinary base move with an evidence-backed normal role item; do not consume or expose a crystal and keep the same six-member party.","Validate ITEM_KEY_PIKANIUM_Z against MOVE_KEY_VOLTTACKLE; exactly one use; reject mismatch; verify immunity/Protect handling and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_GENERAL_MIXED. One-use Z route on slot 1 converts an already telegraphed damaging move; normal base-move route remains viable.
ENC_TOHOKU_REF_0976,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,"Run the authored normal party with current ABI only; no transformation, crystal consumption, type override, or three-turn state.","Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert standard battle completes normally.","TOHOKU_INITIAL_LEAGUE / TOHOKU_GENERAL_ACE; difficulty comes from party roles, fixed levels, legal items, AI, and counterplay rather than a hidden mechanic."
ENC_TOHOKU_REF_0977,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,"Run the authored normal party with current ABI only; no transformation, crystal consumption, type override, or three-turn state.","Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert standard battle completes normally.","TOHOKU_INITIAL_LEAGUE / TOHOKU_GENERAL_ACE; difficulty comes from party roles, fixed levels, legal items, AI, and counterplay rather than a hidden mechanic."
ENC_TOHOKU_REF_0978,Z_MOVE,1,ITEM_KEY_DRAGONIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,"Only slot 1 may use one Z-Move from MOVE_KEY_VEGA_473; choose a visible legal target/window, avoid known immunity or Protect waste, and never read hidden player choices.",FEATURE_TRAINER_Z_MOVE_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, execute MOVE_KEY_VEGA_473 as the ordinary base move with an evidence-backed normal role item; do not consume or expose a crystal and keep the same six-member party.","Validate ITEM_KEY_DRAGONIUM_Z against MOVE_KEY_VEGA_473; exactly one use; reject mismatch; verify immunity/Protect handling and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_GENERAL_ACE. One-use Z route on slot 1 converts an already telegraphed damaging move; normal base-move route remains viable.
ENC_TOHOKU_REF_0979,Z_MOVE,5,ITEM_KEY_STEELIUM_Z,VEGA_HALL_OF_FAME && KANTO_CERT_COUNT>=4 && RUNTIME_Z_MOVE_TRAINER_READY,"Only slot 5 may use one Z-Move from MOVE_KEY_METEORMASH; choose a visible legal target/window, avoid known immunity or Protect waste, and never read hidden player choices.",FEATURE_TRAINER_Z_MOVE_ONCE,NEEDS_FINAL_CODEX_INTEGRATION,"If unlock/runtime/type validation fails, execute MOVE_KEY_METEORMASH as the ordinary base move with an evidence-backed normal role item; do not consume or expose a crystal and keep the same six-member party.","Validate ITEM_KEY_STEELIUM_Z against MOVE_KEY_METEORMASH; exactly one use; reject mismatch; verify immunity/Protect handling and cleanup on switch/faint, battle end, loss, and save/reload.",TOHOKU_POSTGAME / TOHOKU_GENERAL_DH. One-use Z route on slot 5 converts an already telegraphed damaging move; normal base-move route remains viable.
ENC_TOHOKU_REF_0980,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0980: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_024 (G3/M24 object:9 @(11,6))のTOHOKU_BATTLE_SEARCHER_REMATCH_CAMPER。DOUBLEの二体同時展開として、先発[タマンチュラ＝先発の素早さ・特攻低下]→中核[ミニーブ＝特殊草]→切り札[イシズマイ＝岩複合の紹介]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=タマンチュラ・ツボツボ・ミニーブ・イシズマイ。 高難度"
ENC_TOHOKU_REF_0981,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0981: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_024 (G3/M24 object:9 @(11,6))のTOHOKU_BATTLE_SEARCHER_REMATCH_CAMPER。DOUBLEの二体同時展開として、先発[タマンチュラ＝先発の素早さ・特攻低下]→中核[ミニーブ＝特殊草]→切り札[ビッパ＝積みの予告]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=タマンチュラ・ツボツボ・ミニーブ・ビッパ。 高難度・多様性改"
ENC_TOHOKU_REF_0982,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0982: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_023 (G3/M23 object:0 @(15,12))のTOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER。SINGLEの対処順として、先発[クヌギダマ＝設置と除去を両立]→中核[キャタピー＝速度低下]→切り札[マメバッタ＝優先技の紹介]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=クヌギダマ・コフキムシ・キャタピー・マメバッタ。 高難度・多"
ENC_TOHOKU_REF_0983,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0983: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_023 (G3/M23 object:0 @(15,12))のTOHOKU_BATTLE_SEARCHER_REMATCH_BREEDER。SINGLEの対処順として、先発[クヌギダマ＝設置と除去を両立]→中核[グルトン＝物理入門]→切り札[ポッポ＝タイプ一致入門]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=クヌギダマ・コフキムシ・グルトン・ポッポ。 高難度・多様性改訂で"
ENC_TOHOKU_REF_0984,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0985,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0986,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
ENC_TOHOKU_REF_0987,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,"Run the authored normal party with current ABI only; no transformation, crystal consumption, type override, or three-turn state.","Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert standard battle completes normally.","TOHOKU_LEAGUE_APPROACH / TOHOKU_STORY_GATE_MIXED; difficulty comes from party roles, fixed levels, legal items, AI, and counterplay rather than a hidden mechanic."
ENC_TOHOKU_REF_0988,NONE,0,ITEM_KEY_NONE,NONE,NO_GIMMICK_SELECTION; AI uses only visible battle state and legal normal actions.,FEATURE_STANDARD_TRAINER_BATTLE,NO_SPECIAL_RUNTIME_REQUIRED,Protected source battle remains untouched; no record/party write and no mechanic hook.,"Assert zero gimmick activations and zero mechanic state before/after battle, loss, and save/reload; assert protected serializer skip.",TOHOKU_POSTGAME / MIRAGE_PROTECTED; Task01 protected NO_RECORD_OR_PARTY_WRITE invariant.
