battle_id,phase,category,trainer_name,location,battle_format,difficulty,party_slot,active_party_size,species,level,form,ability,nature,item,move1,move2,move3,move4,ev_profile,iv_floor,role,gimmick_user,implementation_note,gimmick_type,gimmick_trigger,ai_rank,trainer_items,reward,unlock_condition,source_url,design_note
LEAGUE02_MIYAMA,本編・初回リーグ,四天王,ミヤマ,トーホクポケモンリーグ,シングル,高難度標準,6,6,タテボーシ,77,,既存特性（実ROM抽出後に役割適合側）,ひかえめ,しろいハーブ,きけんなどくそ,なみのり,だいちのいかり,ダークリゾルブ,HP128/特攻252/素早さ128,31,どくテラの固有エース,yes,,テラスタル,タテボーシ初登場時にどくテラスタル,5,かいふくのくすり×1／なんでもなおし×1,初回リーグ進行,ホオノキ撃破後,https://w.atwiki.jp/altair1/pages/48.html,原作のニド夫妻とタテボーシを維持。キラフロル・ドオーで設置と積み対策を追加し、地面一辺倒での突破を防ぐ。
LEAGUE03_YACHIYO,本編・初回リーグ,四天王,ヤチヨ,トーホクポケモンリーグ,シングル,高難度標準,1,6,フォレトス,75,,がんじょう,のんき,オボンのみ,まきびし,こうそくスピン,ボディプレス,ボルトチェンジ,HP252/防御252,31,設置・除去・対面操作,no,,メガシンカ,ルカリオ初登場時に即時発動,5,かいふくのくすり×1,初回リーグ進行,ミヤマ撃破後,https://w.atwiki.jp/altair1/pages/48.html,地面無効2枠とふうせんを採用し、原作の共通弱点を修正。メガルカリオは最終掃除役として固定。
LEAGUE03_YACHIYO,本編・初回リーグ,四天王,ヤチヨ,トーホクポケモンリーグ,シングル,高難度標準,2,6,アーマーガア,75,,ミラーアーマー,わんぱく,たべのこし,はねやすめ,ボディプレス,ブレイブバード,とんぼがえり,HP252/防御252,31,地面無効の物理受け,no,,メガシンカ,ルカリオ初登場時に即時発動,5,かいふくのくすり×1,初回リーグ進行,ミヤマ撃破後,https://w.atwiki.jp/altair1/pages/48.html,地面無効2枠とふうせんを採用し、原作の共通弱点を修正。メガルカリオは最終掃除役として固定。
LEAGUE03_YACHIYO,本編・初回リーグ,四天王,ヤチヨ,トーホクポケモンリーグ,シングル,高難度標準,3,6,メタゲラス,76,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,とつげきチョッキ,アイアンヘッド,じしん,いわなだれ,ワイルドボルト,HP192/攻撃252/特防64,31,広範囲物理ブレイカー,no,,メガシンカ,ルカリオ初登場時に即時発動,5,かいふくのくすり×1,初回リーグ進行,ミヤマ撃破後,https://w.atwiki.jp/altair1/pages/48.html,地面無効2枠とふうせんを採用し、原作の共通弱点を修正。メガルカリオは最終掃除役として固定。
LEAGUE03_YACHIYO,本編・初回リーグ,四天王,ヤチヨ,トーホクポケモンリーグ,シングル,高難度標準,4,6,デカヌチャン,76,,かたやぶり,ようき,ふうせん,デカハンマー,じゃれつく,はたきおとす,でんじは,HP128/攻撃252/素早さ128,31,地面無効の妨害枠,no,,メガシンカ,ルカリオ初登場時に即時発動,5,かいふくのくすり×1,初回リーグ進行,ミヤマ撃破後,https://w.atwiki.jp/altair1/pages/48.html,地面無効2枠とふうせんを採用し、原作の共通弱点を修正。メガルカリオは最終掃除役として固定。
LEAGUE03_YACHIYO,本編・初回リーグ,四天王,ヤチヨ,トーホクポケモンリーグ,シングル,高難度標準,5,6,ユニサス,77,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,たつじんのおび,メタルブラスト,しねんのずつき,スプラッシュ,10まんばりき,HP128/攻撃252/素早さ128,31,ベガ固有の万能鋼,no,,メガシンカ,ルカリオ初登場時に即時発動,5,かいふくのくすり×1,初回リーグ進行,ミヤマ撃破後,https://w.atwiki.jp/altair1/pages/48.html,地面無効2枠とふうせんを採用し、原作の共通弱点を修正。メガルカリオは最終掃除役として固定。
LEAGUE03_YACHIYO,本編・初回リーグ,四天王,ヤチヨ,トーホクポケモンリーグ,シングル,高難度標準,6,6,ルカリオ,78,,せいしんりょく→てきおうりょく,ようき,ルカリオナイト,インファイト,コメットパンチ,しんそく,れいとうパンチ,攻撃252/素早さ252,31,メガシンカの掃除役,yes,,メガシンカ,ルカリオ初登場時に即時発動,5,かいふくのくすり×1,初回リーグ進行,ミヤマ撃破後,https://w.atwiki.jp/altair1/pages/48.html,地面無効2枠とふうせんを採用し、原作の共通弱点を修正。メガルカリオは最終掃除役として固定。
LEAGUE04_KANZO,本編・初回リーグ,四天王,カンゾウ,トーホクポケモンリーグ,シングル,高難度標準,1,6,コータス,76,,ひでり,のんき,あついいわ,ふんえん,ステルスロック,あくび,こうそくスピン,HP252/防御252,31,晴れと設置の先発,no,,ダイマックス,ウルガモス初登場時。リーグ最終室をパワースポットとして3ターン発動,5,かいふくのくすり×1／なんでもなおし×1,初回リーグ進行,ヤチヨ撃破後,https://w.atwiki.jp/altair1/pages/48.html,晴れを軸にしつつ、単純な炎技連打ではなく設置・トリックルーム・ダイマックスの順に勝ち筋を構築。
LEAGUE04_KANZO,本編・初回リーグ,四天王,カンゾウ,トーホクポケモンリーグ,シングル,高難度標準,2,6,グレンアルマ,76,,もらいび,ひかえめ,じゃくてんほけん,アーマーキャノン,サイコキネシス,エナジーボール,トリックルーム,HP192/特攻252/素早さ64,31,対面切返し・トリックルーム,no,,ダイマックス,ウルガモス初登場時。リーグ最終室をパワースポットとして3ターン発動,5,かいふくのくすり×1／なんでもなおし×1,初回リーグ進行,ヤチヨ撃破後,https://w.atwiki.jp/altair1/pages/48.html,晴れを軸にしつつ、単純な炎技連打ではなく設置・トリックルーム・ダイマックスの順に勝ち筋を構築。
LEAGUE04_KANZO,本編・初回リーグ,四天王,カンゾウ,トーホクポケモンリーグ,シングル,高難度標準,3,6,ブーバーン,77,,やるき,ひかえめ,とつげきチョッキ,かえんほうしゃ,10まんボルト,きあいだま,ねっさのだいち,HP192/特攻252/特防64,31,特殊耐久と範囲,no,,ダイマックス,ウルガモス初登場時。リーグ最終室をパワースポットとして3ターン発動,5,かいふくのくすり×1／なんでもなおし×1,初回リーグ進行,ヤチヨ撃破後,https://w.atwiki.jp/altair1/pages/48.html,晴れを軸にしつつ、単純な炎技連打ではなく設置・トリックルーム・ダイマックスの順に勝ち筋を構築。
LEAGUE04_KANZO,本編・初回リーグ,四天王,カンゾウ,トーホクポケモンリーグ,シングル,高難度標準,4,6,コーシャン,77,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,いのちのたま,フレアドライブ,つじぎり,サイコバーン,バグノイズ,攻撃252/素早さ252,31,両刀気味の突破枠,no,,ダイマックス,ウルガモス初登場時。リーグ最終室をパワースポットとして3ターン発動,5,かいふくのくすり×1／なんでもなおし×1,初回リーグ進行,ヤチヨ撃破後,https://w.atwiki.jp/altair1/pages/48.html,晴れを軸にしつつ、単純な炎技連打ではなく設置・トリックルーム・ダイマックスの順に勝ち筋を構築。
LEAGUE04_KANZO,本編・初回リーグ,四天王,カンゾウ,トーホクポケモンリーグ,シングル,高難度標準,5,6,フィニクス,78,,既存特性（実ROM抽出後に役割適合側）,ひかえめ,しろいハーブ,だいもんじ,ドラゴンビート,エナジーボール,わるだくみ,特攻252/素早さ192/HP64,31,晴れ下の特殊エース補佐,no,,ダイマックス,ウルガモス初登場時。リーグ最終室をパワースポットとして3ターン発動,5,かいふくのくすり×1／なんでもなおし×1,初回リーグ進行,ヤチヨ撃破後,https://w.atwiki.jp/altair1/pages/48.html,晴れを軸にしつつ、単純な炎技連打ではなく設置・トリックルーム・ダイマックスの順に勝ち筋を構築。
LEAGUE04_KANZO,本編・初回リーグ,四天王,カンゾウ,トーホクポケモンリーグ,シングル,高難度標準,6,6,ウルガモス,79,,ほのおのからだ,おくびょう,オボンのみ,ほのおのまい,むしのさざめき,ギガドレイン,サイコキネシス,特攻252/素早さ252,31,リーグ専用ダイマックスエース,yes,,ダイマックス,ウルガモス初登場時。リーグ最終室をパワースポットとして3ターン発動,5,かいふくのくすり×1／なんでもなおし×1,初回リーグ進行,ヤチヨ撃破後,https://w.atwiki.jp/altair1/pages/48.html,晴れを軸にしつつ、単純な炎技連打ではなく設置・トリックルーム・ダイマックスの順に勝ち筋を構築。
MOSUGISU_PRELEAGUE,本編・リーグ前,レンジャー強敵,モスギス,523番水道,シングル,高難度標準,1,6,ネクロシア,69,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,ラムのみ,ぶちこわす,スプラッシュ,ギガスパーク,サイコカッター,HP128/攻撃252/素早さ128,31,ベガ固有の先発ブレイカー,no,,テラスタル,ドドゲザン初登場時にあくテラスタル,5,まんたんのくすり×1／なんでもなおし×1,シャクドウ島への進行,チャンピオンロード突破前,https://w.atwiki.jp/altair1/pages/39.html,原作5体を維持してドドゲザンを追加。砂と総大将で終盤らしい逆転性能を持たせる。
MOSUGISU_PRELEAGUE,本編・リーグ前,レンジャー強敵,モスギス,523番水道,シングル,高難度標準,2,6,ヘルガー,68,,もらいび,おくびょう,いのちのたま,あくのはどう,だいもんじ,10まんボルト,わるだくみ,特攻252/素早さ252,31,特殊積み,no,,テラスタル,ドドゲザン初登場時にあくテラスタル,5,まんたんのくすり×1／なんでもなおし×1,シャクドウ島への進行,チャンピオンロード突破前,https://w.atwiki.jp/altair1/pages/39.html,原作5体を維持してドドゲザンを追加。砂と総大将で終盤らしい逆転性能を持たせる。
MOSUGISU_PRELEAGUE,本編・リーグ前,レンジャー強敵,モスギス,523番水道,シングル,高難度標準,3,6,バンギラス,69,,すなおこし,いじっぱり,とつげきチョッキ,ストーンエッジ,かみくだく,じしん,れいとうパンチ,HP252/攻撃252,31,砂と重火力,no,,テラスタル,ドドゲザン初登場時にあくテラスタル,5,まんたんのくすり×1／なんでもなおし×1,シャクドウ島への進行,チャンピオンロード突破前,https://w.atwiki.jp/altair1/pages/39.html,原作5体を維持してドドゲザンを追加。砂と総大将で終盤らしい逆転性能を持たせる。
MOSUGISU_PRELEAGUE,本編・リーグ前,レンジャー強敵,モスギス,523番水道,シングル,高難度標準,4,6,バフォット,69,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,オボンのみ,ふくしゅう,メタルブラスト,じしん,しねんのずつき,HP192/攻撃252/特防64,31,耐久物理,no,,テラスタル,ドドゲザン初登場時にあくテラスタル,5,まんたんのくすり×1／なんでもなおし×1,シャクドウ島への進行,チャンピオンロード突破前,https://w.atwiki.jp/altair1/pages/39.html,原作5体を維持してドドゲザンを追加。砂と総大将で終盤らしい逆転性能を持たせる。
MOSUGISU_PRELEAGUE,本編・リーグ前,レンジャー強敵,モスギス,523番水道,シングル,高難度標準,5,6,ディザソル,70,,きょううん,ようき,ピントレンズ,ぶちこわす,いかりのほのお,サイコカッター,しんそく,攻撃252/素早さ252,31,急所ではなく高確率会心を明示した高速枠,no,,テラスタル,ドドゲザン初登場時にあくテラスタル,5,まんたんのくすり×1／なんでもなおし×1,シャクドウ島への進行,チャンピオンロード突破前,https://w.atwiki.jp/altair1/pages/39.html,原作5体を維持してドドゲザンを追加。砂と総大将で終盤らしい逆転性能を持たせる。
MOSUGISU_PRELEAGUE,本編・リーグ前,レンジャー強敵,モスギス,523番水道,シングル,高難度標準,6,6,ドドゲザン,71,,そうだいしょう,いじっぱり,くろいメガネ,ドゲザン,アイアンヘッド,ふいうち,つるぎのまい,HP252/攻撃252,31,あくテラの最終エース,yes,,テラスタル,ドドゲザン初登場時にあくテラスタル,5,まんたんのくすり×1／なんでもなおし×1,シャクドウ島への進行,チャンピオンロード突破前,https://w.atwiki.jp/altair1/pages/39.html,原作5体を維持してドドゲザンを追加。砂と総大将で終盤らしい逆転性能を持たせる。
MOS_RIVAL_TAG_PLAYER_ACTASHI,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,1,6,ヘルガー,32,,もらいび,おくびょう,オボンのみ,だましうち,かえんほうしゃ,かみなりのキバ,ダークロアー,特攻128/素早さ96,24,モスギス側の特殊火力,no,,なし,,4,なし,バトルサーチャー,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_ACTASHI,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,2,6,ディザソル,33,,きょううん,ようき,ピントレンズ,かみくだく,10まんボルト,サイコキネシス,ダークロアー,攻撃128/素早さ128,24,モスギス側の両刀エース,no,,なし,,4,なし,バトルサーチャー,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_ACTASHI,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,3,6,ヤミカラス,31,,いたずらごころ,おくびょう,しんかのきせき,おいかぜ,ちょうはつ,イカサマ,くろいきり,HP96/素早さ128,24,モスギス側の支援,no,,なし,,4,なし,バトルサーチャー,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_ACTASHI,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,4,6,ライノス,31,,いかく,いじっぱり,オボンのみ,まきびし,のしかかり,すなあらし,じならし,HP128/攻撃96,24,ライバル側の威嚇,no,,なし,,4,なし,バトルサーチャー,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_ACTASHI,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,5,6,メタゲラス前段階,32,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,なし,マグネットボム,いわなだれ,じならし,まもる,HP96/攻撃128,24,ライバル側の鋼枠,no,,なし,,4,なし,バトルサーチャー,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_ACTASHI,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,6,6,リーティン,33,,しんりょく,役割補正性格,オボンのみ,グラスミキサー,エアスラッシュ,せいちょう,リーフガード,主能力160/素早さ96,26,ライバル側の御三家,no,,なし,,4,なし,バトルサーチャー,主人公がアクタシを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_FAMER,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,1,6,ヘルガー,32,,もらいび,おくびょう,オボンのみ,だましうち,かえんほうしゃ,かみなりのキバ,ダークロアー,特攻128/素早さ96,24,モスギス側の特殊火力,no,,なし,,4,なし,バトルサーチャー,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_FAMER,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,2,6,ディザソル,33,,きょううん,ようき,ピントレンズ,かみくだく,10まんボルト,サイコキネシス,ダークロアー,攻撃128/素早さ128,24,モスギス側の両刀エース,no,,なし,,4,なし,バトルサーチャー,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_FAMER,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,3,6,ヤミカラス,31,,いたずらごころ,おくびょう,しんかのきせき,おいかぜ,ちょうはつ,イカサマ,くろいきり,HP96/素早さ128,24,モスギス側の支援,no,,なし,,4,なし,バトルサーチャー,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_FAMER,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,4,6,ライノス,31,,いかく,いじっぱり,オボンのみ,まきびし,のしかかり,すなあらし,じならし,HP128/攻撃96,24,ライバル側の威嚇,no,,なし,,4,なし,バトルサーチャー,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_FAMER,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,5,6,メタゲラス前段階,32,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,なし,マグネットボム,いわなだれ,じならし,まもる,HP96/攻撃128,24,ライバル側の鋼枠,no,,なし,,4,なし,バトルサーチャー,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_FAMER,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,6,6,タテボーシ前段階,33,,げきりゅう,役割補正性格,オボンのみ,みずのはどう,ヘドロばくだん,どくどく,アクアジェット,主能力160/素早さ96,26,ライバル側の御三家,no,,なし,,4,なし,バトルサーチャー,主人公がファマーを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_LEEPUN,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,1,6,ヘルガー,32,,もらいび,おくびょう,オボンのみ,だましうち,かえんほうしゃ,かみなりのキバ,ダークロアー,特攻128/素早さ96,24,モスギス側の特殊火力,no,,なし,,4,なし,バトルサーチャー,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_LEEPUN,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,2,6,ディザソル,33,,きょううん,ようき,ピントレンズ,かみくだく,10まんボルト,サイコキネシス,ダークロアー,攻撃128/素早さ128,24,モスギス側の両刀エース,no,,なし,,4,なし,バトルサーチャー,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_LEEPUN,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,3,6,ヤミカラス,31,,いたずらごころ,おくびょう,しんかのきせき,おいかぜ,ちょうはつ,イカサマ,くろいきり,HP96/素早さ128,24,モスギス側の支援,no,,なし,,4,なし,バトルサーチャー,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_LEEPUN,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,4,6,ライノス,31,,いかく,いじっぱり,オボンのみ,まきびし,のしかかり,すなあらし,じならし,HP128/攻撃96,24,ライバル側の威嚇,no,,なし,,4,なし,バトルサーチャー,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_LEEPUN,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,5,6,メタゲラス前段階,32,,既存特性（実ROM抽出後に役割適合側）,いじっぱり,なし,マグネットボム,いわなだれ,じならし,まもる,HP96/攻撃128,24,ライバル側の鋼枠,no,,なし,,4,なし,バトルサーチャー,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
MOS_RIVAL_TAG_PLAYER_LEEPUN,本編・3個目後,タッグボス,ライバル＆モスギス,かいていトンネル,ダブル,高難度標準,6,6,ファイマー,33,,もうか,役割補正性格,オボンのみ,ほのおのパンチ,ミラーショット,かなしばり,ニトロチャージ,主能力160/素早さ96,26,ライバル側の御三家,no,,なし,,4,なし,バトルサーチャー,主人公がリープンを選択,https://w.atwiki.jp/altair1/pages/39.html,ダブルの情報量が多いためギミックなし。モスギスは支援、ライバルは正面火力を担当する。
NABARI01,本編・3個目前,D・H団幹部,ナバリ,リム研究所,シングル,高難度標準,1,4,デルビル,25,,もらいび,おくびょう,オレンのみ,ひのこ,いかりのまえば,ダークロアー,おにび,特攻64/素早さ64,20,火傷と削り,no,,なし,,3,いいキズぐすり×1／スペシャルアップ×1,ひでんマシン03入手イベント進行,リム研究所侵入,https://w.atwiki.jp/altair1/pages/39.html,原作4体を維持し、連戦時の理不尽さを抑えるため戦闘アイテム使用回数を削減。
NABARI01,本編・3個目前,D・H団幹部,ナバリ,リム研究所,シングル,高難度標準,2,4,ヒトデマン,25,,しぜんかいふく,おくびょう,なし,みずのはどう,ダブルスピン,サイコキネシス,でんじは,特攻96/素早さ64,20,高速状態異常,no,,なし,,3,いいキズぐすり×1／スペシャルアップ×1,ひでんマシン03入手イベント進行,リム研究所侵入,https://w.atwiki.jp/altair1/pages/39.html,原作4体を維持し、連戦時の理不尽さを抑えるため戦闘アイテム使用回数を削減。
NABARI01,本編・3個目前,D・H団幹部,ナバリ,リム研究所,シングル,高難度標準,3,4,ゴースト,27,,ふゆう,おくびょう,オボンのみ,シャドーボール,ゆめくい,さいみんじゅつ,めいそう,特攻128/素早さ96,22,睡眠展開,no,,なし,,3,いいキズぐすり×1／スペシャルアップ×1,ひでんマシン03入手イベント進行,リム研究所侵入,https://w.atwiki.jp/altair1/pages/39.html,原作4体を維持し、連戦時の理不尽さを抑えるため戦闘アイテム使用回数を削減。
NABARI01,本編・3個目前,D・H団幹部,ナバリ,リム研究所,シングル,高難度標準,4,4,エアームド,28,,がんじょう,いじっぱり,ラムのみ,マグネットボム,ドリルライナー,いわなだれ,くらいつく,HP96/攻撃128,22,耐久物理エース,no,,なし,,3,いいキズぐすり×1／スペシャルアップ×1,ひでんマシン03入手イベント進行,リム研究所侵入,https://w.atwiki.jp/altair1/pages/39.html,原作4体を維持し、連戦時の理不尽さを抑えるため戦闘アイテム使用回数を削減。
NABARI03,本編・7個目後,D・H団幹部,ナバリ,D・H団アジトB1F,シングル,高難度標準,1,6,ブロロローム,59,,フィルター,いじっぱり,オボンのみ,ギアチェンジ,アイアンヘッド,ダストシュート,10まんばりき,攻撃252/素早さ192,31,先発の積み圧力,no,,メガシンカ,ヘルガー初登場時に即時発動,5,まんたんのくすり×1／なんでもなおし×1,ターナー戦への進行,ジョージ撃破後,https://w.atwiki.jp/altair1/pages/39.html,ナバリの既存4系統を維持し、ブロロロームとサーフゴーを追加。研究・機械・霊的技術のテーマを明確化。
NABARI03,本編・7個目後,D・H団幹部,ナバリ,D・H団アジトB1F,シングル,高難度標準,2,6,スターミー,59,,しぜんかいふく,おくびょう,いのちのたま,ハイドロポンプ,サイコキネシス,れいとうビーム,こうそくスピン,特攻252/素早さ252,31,高速特殊,no,,メガシンカ,ヘルガー初登場時に即時発動,5,まんたんのくすり×1／なんでもなおし×1,ターナー戦への進行,ジョージ撃破後,https://w.atwiki.jp/altair1/pages/39.html,ナバリの既存4系統を維持し、ブロロロームとサーフゴーを追加。研究・機械・霊的技術のテーマを明確化。
NABARI03,本編・7個目後,D・H団幹部,ナバリ,D・H団アジトB1F,シングル,高難度標準,3,6,ゲンガー,60,,のろわれボディ,おくびょう,きあいのタスキ,シャドーボール,ヘドロばくだん,きあいだま,みちづれ,特攻252/素早さ252,31,対面交換,no,,メガシンカ,ヘルガー初登場時に即時発動,5,まんたんのくすり×1／なんでもなおし×1,ターナー戦への進行,ジョージ撃破後,https://w.atwiki.jp/altair1/pages/39.html,ナバリの既存4系統を維持し、ブロロロームとサーフゴーを追加。研究・機械・霊的技術のテーマを明確化。
NABARI03,本編・7個目後,D・H団幹部,ナバリ,D・H団アジトB1F,シングル,高難度標準,4,6,エアームド,60,,がんじょう,わんぱく,たべのこし,ブレイブバード,アイアンヘッド,ドリルライナー,はねやすめ,HP252/防御252,31,物理受け,no,,メガシンカ,ヘルガー初登場時に即時発動,5,まんたんのくすり×1／なんでもなおし×1,ターナー戦への進行,ジョージ撃破後,https://w.atwiki.jp/altair1/pages/39.html,ナバリの既存4系統を維持し、ブロロロームとサーフゴーを追加。研究・機械・霊的技術のテーマを明確化。
NABARI03,本編・7個目後,D・H団幹部,ナバリ,D・H団アジトB1F,シングル,高難度標準,5,6,サーフゴー,61,,おうごんのからだ,おくびょう,ふうせん,ゴールドラッシュ,シャドーボール,10まんボルト,わるだくみ,特攻252/素早さ252,31,状態変化無効の特殊枠,no,,メガシンカ,ヘルガー初登場時に即時発動,5,まんたんのくすり×1／なんでもなおし×1,ターナー戦への進行,ジョージ撃破後,https://w.atwiki.jp/altair1/pages/39.html,ナバリの既存4系統を維持し、ブロロロームとサーフゴーを追加。研究・機械・霊的技術のテーマを明確化。
NABARI03,本編・7個目後,D・H団幹部,ナバリ,D・H団アジトB1F,シングル,高難度標準,6,6,ヘルガー,62,,もらいび→サンパワー,おくびょう,ヘルガナイト,あくのはどう,かえんほうしゃ,ヘドロばくだん,わるだくみ,特攻252/素早さ252,31,メガシンカ最終エース,yes,,メガシンカ,ヘルガー初登場時に即時発動,5,まんたんのくすり×1／なんでもなおし×1,ターナー戦への進行,ジョージ撃破後,https://w.atwiki.jp/altair1/pages/39.html,ナバリの既存4系統を維持し、ブロロロームとサーフゴーを追加。研究・機械・霊的技術のテーマを明確化。
PAST_DAIGO_MIKURI,本編・6個目後,イベントタッグ,過去のダイゴ＆ミクリ,ときのようかん最奥,ダブル,高難度標準,1,6,エアームド,54,,がんじょう,わんぱく,オボンのみ,おいかぜ,アイアンヘッド,ブレイブバード,まもる,HP192/防御160,30,ダイゴ側の速度支援,no,,なし,,5,なし,ときのようかんイベント完了,カラスバジム後,https://w.atwiki.jp/altair1/pages/39.html,歴史イベントそのものが特殊ルールのため公式ギミックなし。二人の役割を明確にした3体ずつのダブル。
PAST_DAIGO_MIKURI,本編・6個目後,イベントタッグ,過去のダイゴ＆ミクリ,ときのようかん最奥,ダブル,高難度標準,2,6,ボスゴドラ,55,,いしあたま,いじっぱり,シュカのみ,もろはのずつき,ヘビーボンバー,10まんばりき,まもる,HP192/攻撃252,30,ダイゴ側の重火力,no,,なし,,5,なし,ときのようかんイベント完了,カラスバジム後,https://w.atwiki.jp/altair1/pages/39.html,歴史イベントそのものが特殊ルールのため公式ギミックなし。二人の役割を明確にした3体ずつのダブル。
PAST_DAIGO_MIKURI,本編・6個目後,イベントタッグ,過去のダイゴ＆ミクリ,ときのようかん最奥,ダブル,高難度標準,3,6,メタグロス,57,,クリアボディ,いじっぱり,ラムのみ,コメットパンチ,しねんのずつき,じしん,バレットパンチ,HP192/攻撃252/特防64,31,ダイゴ側エース,no,,なし,,5,なし,ときのようかんイベント完了,カラスバジム後,https://w.atwiki.jp/altair1/pages/39.html,歴史イベントそのものが特殊ルールのため公式ギミックなし。二人の役割を明確にした3体ずつのダブル。
